prefix,datadog_id,type,description
cockroachdb,jobs.new_schema_change.protected_age_sec,gauge,"The age of the oldest PTS record protected by new_schema_change jobs
Shown as second"
cockroachdb,jobs.new_schema_change.protected_record_count,gauge,Number of protected timestamp records held by new_schema_change jobs
cockroachdb,jobs.new_schema_change.resume_completed.count,count,Number of new_schema_change jobs which successfully resumed to completion
cockroachdb,jobs.new_schema_change.resume_failed.count,count,Number of new_schema_change jobs which failed with a non-retriable error
cockroachdb,jobs.new_schema_change.resume_retry_error.count,count,Number of new_schema_change jobs which failed with a retriable error
cockroachdb,jobs.poll_jobs_stats.currently_idle,gauge,Number of poll_jobs_stats jobs currently considered Idle and can be freely shut down
cockroachdb,jobs.poll_jobs_stats.currently_paused,gauge,Number of poll_jobs_stats jobs currently considered Paused
cockroachdb,jobs.poll_jobs_stats.currently_running,gauge,Number of poll_jobs_stats jobs currently running in Resume or OnFailOrCancel state
cockroachdb,jobs.poll_jobs_stats.expired_pts_records.count,count,Number of expired protected timestamp records owned by poll_jobs_stats jobs
cockroachdb,jobs.poll_jobs_stats.fail_or_cancel_completed.count,count,Number of poll_jobs_stats jobs which successfully completed their failure or cancelation process
cockroachdb,jobs.poll_jobs_stats.fail_or_cancel_failed.count,count,Number of poll_jobs_stats jobs which failed with a non-retriable error on their failure or cancelation process
cockroachdb,jobs.poll_jobs_stats.fail_or_cancel_retry_error.count,count,Number of poll_jobs_stats jobs which failed with a retriable error on their failure or cancelation process
cockroachdb,jobs.poll_jobs_stats.protected_age_sec,gauge,"The age of the oldest PTS record protected by poll_jobs_stats jobs
Shown as second"
cockroachdb,jobs.poll_jobs_stats.protected_record_count,gauge,Number of protected timestamp records held by poll_jobs_stats jobs
cockroachdb,jobs.poll_jobs_stats.resume_completed.count,count,Number of poll_jobs_stats jobs which successfully resumed to completion
cockroachdb,jobs.poll_jobs_stats.resume_failed.count,count,Number of poll_jobs_stats jobs which failed with a non-retriable error
cockroachdb,jobs.poll_jobs_stats.resume_retry_error.count,count,Number of poll_jobs_stats jobs which failed with a retriable error
cockroachdb,jobs.replication_stream_ingestion.currently_idle,gauge,Number of replication_stream_ingestion jobs currently considered Idle and can be freely shut down
cockroachdb,jobs.replication_stream_ingestion.currently_paused,gauge,Number of replication_stream_ingestion jobs currently considered Paused
cockroachdb,jobs.replication_stream_ingestion.currently_running,gauge,Number of replication_stream_ingestion jobs currently running in Resume or OnFailOrCancel state
cockroachdb,jobs.replication_stream_ingestion.expired_pts_records.count,count,Number of expired protected timestamp records owned by replication_stream_ingestion jobs
cockroachdb,jobs.replication_stream_ingestion.fail_or_cancel_completed.count,count,Number of replication_stream_ingestion jobs which successfully completed their failure or cancelation process
cockroachdb,jobs.replication_stream_ingestion.fail_or_cancel_failed.count,count,Number of replication_stream_ingestion jobs which failed with a non-retriable error on their failure or cancelation process
cockroachdb,jobs.replication_stream_ingestion.fail_or_cancel_retry_error.count,count,Number of replication_stream_ingestion jobs which failed with a retriable error on their failure or cancelation process
cockroachdb,jobs.replication_stream_ingestion.protected_age_sec,gauge,"The age of the oldest PTS record protected by replication_stream_ingestion jobs
Shown as second"
cockroachdb,jobs.replication_stream_ingestion.protected_record_count,gauge,Number of protected timestamp records held by replication_stream_ingestion jobs
cockroachdb,jobs.replication_stream_ingestion.resume_completed.count,count,Number of replication_stream_ingestion jobs which successfully resumed to completion
cockroachdb,jobs.replication_stream_ingestion.resume_failed.count,count,Number of replication_stream_ingestion jobs which failed with a non-retriable error
cockroachdb,jobs.replication_stream_ingestion.resume_retry_error.count,count,Number of replication_stream_ingestion jobs which failed with a retriable error
cockroachdb,jobs.replication_stream_producer.currently_idle,gauge,Number of replication_stream_producer jobs currently considered Idle and can be freely shut down
cockroachdb,jobs.replication_stream_producer.currently_paused,gauge,Number of replication_stream_producer jobs currently considered Paused
cockroachdb,jobs.replication_stream_producer.currently_running,gauge,Number of replication_stream_producer jobs currently running in Resume or OnFailOrCancel state
cockroachdb,jobs.replication_stream_producer.expired_pts_records.count,count,Number of expired protected timestamp records owned by replication_stream_producer jobs
cockroachdb,jobs.replication_stream_producer.fail_or_cancel_completed.count,count,Number of replication_stream_producer jobs which successfully completed their failure or cancelation process
cockroachdb,jobs.replication_stream_producer.fail_or_cancel_failed.count,count,Number of replication_stream_producer jobs which failed with a non-retriable error on their failure or cancelation process
cockroachdb,jobs.replication_stream_producer.fail_or_cancel_retry_error.count,count,Number of replication_stream_producer jobs which failed with a retriable error on their failure or cancelation process
cockroachdb,jobs.replication_stream_producer.protected_age_sec,gauge,"The age of the oldest PTS record protected by replication_stream_producer jobs
Shown as second"
cockroachdb,jobs.replication_stream_producer.protected_record_count,gauge,Number of protected timestamp records held by replication_stream_producer jobs
cockroachdb,jobs.replication_stream_producer.resume_completed.count,count,Number of replication_stream_producer jobs which successfully resumed to completion
cockroachdb,jobs.replication_stream_producer.resume_failed.count,count,Number of replication_stream_producer jobs which failed with a non-retriable error
cockroachdb,jobs.replication_stream_producer.resume_retry_error.count,count,Number of replication_stream_producer jobs which failed with a retriable error
cockroachdb,jobs.restore.currently_idle,gauge,Number of restore jobs currently considered Idle and can be freely shut down
cockroachdb,jobs.restore.currently_paused,gauge,Number of restore jobs currently considered Paused
cockroachdb,jobs.restore.currently_running,gauge,Number of restore jobs currently running in Resume or OnFailOrCancel state
cockroachdb,jobs.restore.expired_pts_records.count,count,Number of expired protected timestamp records owned by restore jobs
cockroachdb,jobs.restore.fail_or_cancel_completed.count,count,Number of restore jobs which successfully completed their failure or cancelation process
cockroachdb,jobs.restore.fail_or_cancel_failed.count,count,Number of restore jobs which failed with a non-retriable error on their failure or cancelation process
cockroachdb,jobs.restore.fail_or_cancel_retry_error.count,count,Number of restore jobs which failed with a retriable error on their failure or cancelation process
cockroachdb,jobs.restore.protected_age_sec,gauge,"The age of the oldest PTS record protected by restore jobs
Shown as second"
cockroachdb,jobs.restore.protected_record_count,gauge,Number of protected timestamp records held by restore jobs
cockroachdb,jobs.restore.resume_completed.count,count,Number of restore jobs which successfully resumed to completion
cockroachdb,jobs.restore.resume_failed.count,count,Number of restore jobs which failed with a non-retriable error
cockroachdb,jobs.restore.resume_retry_error.count,count,Number of restore jobs which failed with a retriable error
cockroachdb,jobs.resumed_claimed_jobs.count,count,number of claimed-jobs resumed in job-adopt iterations
cockroachdb,jobs.row.level.ttl.currently_paused,gauge,Number of row_level_ttl jobs currently considered Paused
cockroachdb,jobs.row.level.ttl.currently_running,gauge,Number of row_level_ttl jobs currently running in Resume or OnFailOrCancel state
cockroachdb,jobs.row.level.ttl.resume_completed.count,count,Number of row_level_ttl jobs which successfully resumed to completion
cockroachdb,jobs.row.level.ttl.resume_failed.count,count,Number of row_level_ttl jobs which failed with a non-retriable error
cockroachdb,jobs.row.level.ttl.rows_deleted.count,count,Number of rows deleted by the row level TTL job.
cockroachdb,jobs.row.level.ttl.rows_selected.count,count,Number of rows selected for deletion by the row level TTL job.
cockroachdb,jobs.row_level_ttl.currently_idle,gauge,Number of row_level_ttl jobs currently considered Idle and can be freely shut down
cockroachdb,jobs.row_level_ttl.currently_paused,gauge,Number of row_level_ttl jobs currently considered Paused
cockroachdb,jobs.row_level_ttl.currently_running,gauge,Number of row_level_ttl jobs currently running in Resume or OnFailOrCancel state
cockroachdb,jobs.row_level_ttl.delete_duration.bucket,count,"Duration for delete requests during row level TTL.
Shown as nanosecond"
cockroachdb,jobs.row_level_ttl.delete_duration.count,count,"Duration for delete requests during row level TTL.
Shown as nanosecond"
cockroachdb,jobs.row_level_ttl.delete_duration.sum,count,"Duration for delete requests during row level TTL.
Shown as nanosecond"
cockroachdb,jobs.row_level_ttl.expired_pts_records.count,count,Number of expired protected timestamp records owned by row_level_ttl jobs
cockroachdb,jobs.row_level_ttl.fail_or_cancel_completed.count,count,Number of row_level_ttl jobs which successfully completed their failure or cancelation process
